ref_id,work_id,ref_doi,ref_search,ref_quality,openalex_id,oa_title,match_method,confidence
2044_a1,2044,NA,The Representation of Topographic Information on Maps Collier; Forrest; Pearson 2003,anystyle,W2005781323,The Representation of Topographic Information on Maps – A New Series,offline_title_fuzzy,0.9606060606060606
2044_a2,2044,NA,"New Old Things: Fabrication, Physical Computing, and Experiment in Historical Practice Elliot; MacDougall; Turkel 2012 2012",anystyle,W1569409391,"New Old Things: Fabrication, Physical Computing, and Experiment in Historical Practice",offline_title_exact,1
2044_a5,2044,NA,Projection Augmented Relief Models (PARM): Tangible Displays for Geographic Information In Priestnall; Gardiner; Durrant; Goulding 2012 2012,anystyle,W2397171046,Projection Augmented Relief Models (PARM): Tangible Displays for Geographic Information,offline_title_fuzzy,0.993103448275862
2044_a6,2044,NA,Made to Make: Expanding Digital Humanities through Desktop Fabrication Sayers; Boggs; Elliott; Turkel 2013,anystyle,W2885933950,Made to Make: Expanding Digital Humanities through Desktop Fabrication.,offline_title_exact,1
2045_a1,2045,NA,"Sak Tz'i', a Classic Maya Center: A Locational Model Based on GIS and Epigraphy Hernandez; Guenter; Zender 2003 2003 2013",anystyle,W2586574703,"Sak Tz’i’, a Classic Maya Center: A Locational Model Based on GIS and Epigraphy",offline_title_exact,1
2045_a7,2045,NA,Pundit: Semantically Structured Annotations for Web Contents and Digital Libraries Grassi; Morbidoni; Nucci; Fonda; Ledda 2012 2012-09-27,anystyle,W7095291756,Pundit: Semantically Structured Annotations for Web Contents and Digital Libraries,offline_title_exact,1
2045_a10,2045,NA,Space is the Machine: A Configurational Theory of Architecture Hillier 1999,anystyle,W1483123661,Space is the Machine: A Configurational Theory of Architecture,offline_title_exact,1
2045_a11,2045,NA,Viewing the Liturgy: A Space Syntax Study of Changing Visibility and Accessibility in the Development of the Byzantine Church in Jordan Clark 2007 2007-03,anystyle,W2015142061,Viewing the liturgy: a space syntax study of changing visibility and accessibility in the development of the Byzantine church in Jordan,offline_title_exact,1
2045_a14,2045,NA,Viewing the Liturgy: A Space Syntax Study of Changing Visibility and Accessibility in the Development of the Byzantine Church in Jordan Clark 2007 2007-03,anystyle,W2015142061,Viewing the liturgy: a space syntax study of changing visibility and accessibility in the development of the Byzantine church in Jordan,offline_title_exact,1
2045_a15,2045,NA,"The RDFa Content Editor – From WYSIWYG to WYSIWYM Khalili; Auer; Hladky 2012 July 16-20, 2012 2012",anystyle,W1984682578,The RDFa Content Editor - From WYSIWYG to WYSIWYM,offline_title_exact,1
2046_a4,2046,NA,The Rise of Periodical Studies Latham; Scholes 2006-03,anystyle,W2056140546,The Rise of Periodical Studies,offline_title_exact,1
2046_a5,2046,NA,The Oxford Critical and Cultural History of Modernist Magazines: Volume I: Britain and Ireland 1880-1955 2009 2012,anystyle,W1583174256,"The Oxford Critical and Cultural History of Modernist Magazines Volume I, Britain and Ireland 1880‐1955",offline_title_exact,1
2046_a8,2046,NA,Modernism in the Magazines: An Introduction Scholes; Wulfman 2010,anystyle,W4244410541,Modernism in the Magazines: An Introduction,offline_title_exact,1
2046_a10,2046,NA,The Textual Condition McGann 1991,anystyle,W2000678254,The Textual Condition,offline_title_exact,1
2047_a7,2047,NA,Digitalisierte Zeitungen und OCR: Welche Forschungszugänge erlauben die digitalen Bestände? Hillgärtner 2013,anystyle,W6974039471,Digitalisierte Zeitungen und OCR: Welche Forschungszugänge erlauben die digitalen Bestände?,offline_title_exact,1
2048_a1,2048,NA,Contexts and Contributions: Building the Distributed Library Brogan 2006,anystyle,W2098003708,Contexts and Contributions: Building the Distributed Library,offline_title_exact,1
2048_a2,2048,NA,Scholarly work and the shaping of digital access Palmer 2005,anystyle,W2102700284,Scholarly work and the shaping of digital access,offline_title_exact,1
2048_a3,2048,NA,The (digital) library environment: Ten years after Dempsey 2006,anystyle,W1899730501,The (Digital) Library Environment: Ten Years After,offline_title_exact,1
2048_a4,2048,NA,Beyond the scanned image: A needs assessment of faculty users of digital collections Green; Saylor; Courtney 2013 2013,anystyle,W2885817207,Beyond the Scanned Image: A Needs Assessment of Faculty Users of Digital Collections.,offline_title_exact,1
2048_a8,2048,NA,Convergent flows: Humanities scholars and their interactions with electronic texts Sukovic 2008,anystyle,W2127113639,Convergent Flows: Humanities Scholars and Their Interactions with Electronic Texts,offline_title_exact,1
2048_a9,2048,NA,E-Texts in Research Projects in the Humanities Sukovic,anystyle,W104687948,E-Texts in Research Projects in the Humanities,offline_title_exact,1
2048_a11,2048,NA,Assessing Metadata Utilization: An Analysis of MARC Content Designation Use Moen; Benardino 2003,anystyle,W2149668773,Assessing metadata utilization: an analysis of MARC content designation use,offline_title_exact,1
2050_a1,2050,NA,The logic and discovery of textual allusion Bamman; Crane 2008,anystyle,W1545953061,The Logic and Discovery of Textual Allusion,offline_title_exact,1
2050_a2,2050,NA,Informationstechnische Aspekte des Historical Text Re-use Büchler 2013,anystyle,W2530797080,Informationstechnische Aspekte des Historical Text Re-use,offline_title_exact,1
2050_a3,2050,NA,Discovering Multilingual Text Reuse in Literary Texts Bamman; Crane 2009,anystyle,W7097166530,Discovering Multilingual Text Reuse in Literary Texts,offline_title_exact,1
2050_a4,2050,NA,A Computational Model of Text Reuse in Ancient Literary Texts Lee 2007,anystyle,W2142943833,A Computational Model of Text Reuse in Ancient Literary Texts,offline_title_exact,1
2050_a6,2050,NA,Perseids Collaborative Platform for Annotating Text Re-Uses of Fragmentary Authors Almas; Berti 2013 2013,anystyle,W2149315300,Perseids collaborative platform for annotating text re-uses of fragmentary authors,offline_title_exact,1
2050_a9,2050,NA,Rethinking Critical Editions of Fragmentary Texts by Ontologies Romanello; Berti; Boschetti; Babeu; Crane 2009 2009-06-10,anystyle,W7100998940,RETHINKING CRITICAL EDITIONS OF FRAGMENTARY TEXTS BY ONTOLOGIES,offline_title_exact,1
2050_a10,2050,NA,The Digital Critical Edition of Fragments: Theoretical Problems and Technical Solution Romanello 2011,anystyle,W7037239790,The Digital Critical Edition of Fragments: Theoretical Problems and Technical Solution,offline_title_exact,1
2050_a12,2050,NA,Collecting Quotations by Topic: Degrees of Preservation and Transtextual Relations among Genres Berti 2013,anystyle,W276614544,Collecting Quotations by Topic: degrees of Preservation and Transtextual Relations among Genres,offline_title_exact,1
2050_a17,2050,10.1093/llc/fqs033.,The Tesserae Project: Intertextual Analysis of Latin Poetry Coffee; Koenig; Poornima; Forstall; Ossewaarde; Jacobson 2013,anystyle,W2893882452,The Tesserae Project: Intertextual Analysis of Latin Poetry.,offline_title_exact,1
2050_a18,2050,NA,"Creating an Annotated Corpus for Extracting Canonical Citations from Classics-Related Texts by Using Active Annotation Proceedings, Part I Romanello 2013 March 24-30, 2013",anystyle,W79397898,Creating an Annotated Corpus for Extracting Canonical Citations from Classics-Related Texts by Using Active Annotation,offline_title_fuzzy,0.9722627737226278
2050_a19,2050,NA,Citations in the Digital Library of Classics: Extracting Canonical References by Using Conditional Random Fields Romanello; Boschetti; Crane 2009,anystyle,W7095318112,Citations in the Digital Library of Classics: Extracting Canonical References by Using Conditional Random Fields,offline_title_exact,1
2051_a2,2051,NA,Transcription Maximized; Expense Minimized? Crowdsourcing and Editing The Collected Works of Jeremy Bentham’ Causer; Tonra; Walace 2012 27/2 2012,anystyle,W2149151630,Transcription maximized; expense minimized? Crowdsourcing and editing The Collected Works of Jeremy Bentham*,offline_title_exact,1
2051_a4,2051,NA,Crowdsourcing: How and Why Should Libraries Do It’ Holley 2010 2010,anystyle,W2056139141,Crowdsourcing: How and Why Should Libraries Do It?,offline_title_exact,1
2051_a5,2051,NA,Manuscript Transcription by Crowdsourcing; Transcribing Bentham’ Moyle; Tonra; Wallace 2011 2011-03,anystyle,W1806725217,Manuscript Transcription by Crowdsourcing: Transcribe Bentham,offline_title_fuzzy,0.9835994168033534
2051_a7,2051,NA,Editing Without Walls’ Robinson 2010,anystyle,W1993655898,Editing Without Walls,offline_title_exact,1
2052_a3,2052,NA,Analyse métalinguistique de l’émergence d’un système d’écriture des Langues des Signes: SignWriting et son application à la Langue des Signes Italienne (LIS C.S 2012,anystyle,W1785902031,Analyse métalinguistique de l’émergence d’un système d’écriture des Langues des Signes: SignWriting et son application à la Langue des Signes Italienne (LIS),offline_title_exact,1
2052_a6,2052,NA,"Resource production of written forms of Sign Languages by a user centered editor, SWift (SignWriting improved fast transcriber F.; C.S.; P.; Marsico M 2012",anystyle,W2251518740,"Resource production of written forms of Sign Languages by a user centered editor, SWift (SignWriting improved fast transcriber)",offline_title_exact,1
2053_a1,2053,NA,Methodological Commons: Arts and Humanities E-Science Fundamentals Anderson; Blanke; Dunn 2010 2010,anystyle,W2097061332,Methodological commons: arts and humanities e-Science fundamentals,offline_title_exact,1
2053_a2,2053,10.2218/ijdc.v5i1.141.,Understanding the Information Requirements of Arts and Humanities Scholarship Benardou; Constantopoulos; Dallas; Gavrilis 2010-06-22,anystyle,W2113000441,Understanding the Information Requirements of Arts and Humanities Scholarship,offline_title_exact,1
2053_a3,2053,NA,"Scholarship in the Digital Age : Information, Infrastructure, and the Internet Borgman 2010",anystyle,W1566060455,"Scholarship in the Digital Age: Information, Infrastructure, and the Internet",offline_title_exact,1
2053_a5,2053,NA,Digitale Arbeitstechniken für die Geistes- und Kulturwissenschaften 2010,anystyle,W1677329833,Digitale Arbeitstechniken für die Geistes- und Kulturwissenschaften,offline_title_exact,1
2053_a6,2053,NA,Verfahren der Digital Humanities in den Geistes- und Kulturwissenschaften Reiche; Becker; Bender; Munson; Schmunk; Schöch 2014,anystyle,W7053441654,Verfahren der Digital Humanities in den Geistes- und Kulturwissenschaften,offline_title_exact,1
2053_a7,2053,NA,A Companion to Digital Humanities 2004,anystyle,W4310711488,A Companion to Digital Humanities,offline_title_exact,1
2055_a1,2055,NA,What Is Visualization? Manovich 2010,anystyle,W2612101319,What is Visualization,offline_title_exact,1
2055_a2,2055,NA,Humanities Approaches to Graphical Display Drucker 2011,anystyle,W2292809381,Humanities Approaches to Graphical Display,offline_title_exact,1
2055_a4,2055,NA,"Network Theory, Plot Analysis Moretti 2011",anystyle,W7086340146,"Network theory, plot analysis",offline_title_exact,1
2055_a6,2055,NA,An Introduction to Tudor Drama Boas 1933,anystyle,W7019973364,An introduction to Tudor Drama,offline_title_exact,1
2055_a7,2055,NA,The Tudor Drama: A History of English National Drama to the Retirement of Shakespeare Brooke 1911,anystyle,W7072130514,The Tudor drama; a history of English national drama to the retirement of Shakespeare,offline_title_exact,1
2056_a1,2056,NA,Principal Components Analysis (PCA Analysis,anystyle,W4252309212,Principal Components Analysis (PCA),offline_title_exact,1
2056_a7,2056,NA,The Hidden Side of Visualization Araya 2003,anystyle,W1996712551,The Hidden Side of Visualization,offline_title_exact,1
2056_a8,2056,NA,L'Exploitation des Grands Corpus: Le Bestiare de la Littérature Française Brunet 1989,anystyle,W2165873328,L'exploitation des grands corpus: Le bestiaire de la litterature francaise,offline_title_fuzzy,0.9611491628614915
2056_a9,2056,NA,What Do You Do with a Million Books? Crane 2006,anystyle,W1982836019,What Do You Do with a Million Books?,offline_title_exact,1
2056_a11,2056,NA,Macroanalysis : digital methods and literary history Jockers 2013,anystyle,W561535798,Macroanalysis: digital methods and literary history,offline_title_exact,1
2056_a13,2056,NA,David McCandless: The beauty of data visualization McCandless 2010 2013-10-25,anystyle,W4242479788,David McCandless: The beauty of data visualization,offline_title_exact,1
2056_a14,2056,NA,Visualization in Scientific Computing McCormick; DeFanti; Brown 1987,anystyle,W650294878,Visualization in Scientific Computing,offline_title_exact,1
2056_a15,2056,NA,Abstracting Craft: The Practiced Digital Hand McCullough 1996,anystyle,W2333584440,Abstracting Craft: The Practiced Digital Hand,offline_title_exact,1
2056_a20,2056,NA,The Visual Display of Quantitative Information Tufte 1983,anystyle,W2029135525,The Visual Display of Quantitative Information,offline_title_exact,1
2058_a1,2058,NA,Opinion mining and sentiment analysis Pang; Lee 2008,anystyle,W2547255185,Opinion mining and sentiment analysis,offline_title_exact,1
2058_a2,2058,NA,Sentiment analysis on Italian tweets Basile; Nissim 2013,anystyle,W6996489933,Sentiment analysis on Italian tweets,offline_title_exact,1
2058_a3,2058,NA,Annotating Expressions of Opinions and Emotions in Language Wiebe; Wilson; Cardie 2005,anystyle,W2014902591,Annotating Expressions of Opinions and Emotions in Language,offline_title_exact,1
2058_a5,2058,NA,Recognizing Stances in Ideological On-line Debates Somasundaran; Wiebe 2010,anystyle,W2098420572,Recognizing Stances in Ideological On-Line Debates,offline_title_exact,1
2058_a6,2058,NA,Mining and Summarizing Customer Reviews Hu; Liu 2004,anystyle,W2160660844,Mining and summarizing customer reviews,offline_title_exact,1
2058_a7,2058,NA,A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based on Minimum Cuts Pang; Lee 2004,anystyle,W7100624795,A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based on Minimum Cuts,offline_title_exact,1
2058_a8,2058,NA,Learning word vectors for sentiment analysis Maas; Daly; Pham; Huang; Ng; Potts 2011,anystyle,W2113459411,Learning Word Vectors for Sentiment Analysis,offline_title_exact,1
2058_a9,2058,NA,Mapping the English Lake District: a literary GIS Cooper; Gregory 2011,anystyle,W1696340651,Mapping the English Lake District: a literary GIS,offline_title_exact,1
2058_a10,2058,NA,SentiProfiler: Creating Comparable Visual Profiles of Sentimental Content in Texts Kakkonen; Kakkonen 2011,anystyle,W180971321,SentiProfiler: Creating Comparable Visual Profiles of Sentimental Content in Texts,offline_title_exact,1
2058_a11,2058,NA,From Once Upon a Time to Happily Ever After: Tracking Emotions in Novels and Fairy Tales Mohammad 2011,anystyle,W2950494993,From Once Upon a Time to Happily Ever After: Tracking Emotions in Novels and Fairy Tales,offline_title_exact,1
2058_a12,2058,NA,Thematic text analysis: new agendas for analyzing text content Stone 1997,anystyle,W3042207524,Thematic Text Analysis: New Agendas for Analyzing Text Content,offline_title_exact,1
2058_a13,2058,NA,Determining the sentiment of opinions Kim; Hovy 2004,anystyle,W2112422413,Determining the sentiment of opinions,offline_title_exact,1
2058_a14,2058,NA,Recognizing Contextual Polarity in Phrase-Level Sentiment Analysis Wilson; Wiebe; Hoffmann 2005,anystyle,W2049104535,Recognizing Contextual Polarity in Phrase-Level Sentiment Analysis,offline_title_exact,1
2058_a16,2058,NA,Recursive deep models for semantic compositionality over a sentiment treebank Socher; Perelygin; Wu; Chuang; Manning; Ng; Potts 2013,anystyle,W2251939518,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,offline_title_exact,1
2058_a17,2058,NA,Crowdsourcing a Word-Emotion Association Lexicon Mohammad; Turney 2013,anystyle,W2950426098,Crowdsourcing a Word-Emotion Association Lexicon,offline_title_exact,1
2058_a18,2058,NA,A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based on Minimum Cuts Pang; Lee 2004,anystyle,W7100624795,A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based on Minimum Cuts,offline_title_exact,1
2058_a19,2058,NA,SentiWordNet 3.0: An Enhanced Lexical Resource for Sentiment Analysis and Opinion Mining Baccianella; Sebastiani 2010,anystyle,W193524605,SentiWordNet 3.0: An Enhanced Lexical Resource for Sentiment Analysis and Opinion Mining.,offline_title_exact,1
2058_a20,2058,NA,WordNet-Affect: An affective extension of WordNet Strapparava; Valitutti 2004,anystyle,W7095263116,WordNet-Affect: an Affective Extension of WordNet,offline_title_exact,1
2058_a21,2058,NA,"Wordnet, an Electronic Lexical Database 1998",anystyle,W7016219665,WordNet an electronic lexical database,offline_title_exact,1
2058_a23,2058,NA,The TextPro Tool Suite Pianta; Girardi; Zanoli 2008,anystyle,W92858395,The TextPro Tool Suite,offline_title_exact,1
2058_a24,2058,NA,Inter-coder agreement for computational linguistics Artstein; Poesio 2008,anystyle,W2141766660,Inter-Coder Agreement for Computational Linguistics,offline_title_exact,1
2058_a25,2058,NA,Opinion mining and sentiment analysis Pang; Lee 2008,anystyle,W2547255185,Opinion mining and sentiment analysis,offline_title_exact,1
2058_a26,2058,NA,Rethinking Sentiment Analysis in the News: from Theory to Practice and back Balahur; Steinberger 2009,anystyle,W1512175247,Rethinking Sentiment Analysis in the News: from Theory to Practice and back,offline_title_exact,1
2058_a27,2058,NA,Sentiment analysis on Italian tweets Basile; Nissim 2013,anystyle,W6996489933,Sentiment analysis on Italian tweets,offline_title_exact,1
2058_a28,2058,NA,Annotating Expressions of Opinions and Emotions in Language Wiebe; Wilson; Cardie 2005,anystyle,W2014902591,Annotating Expressions of Opinions and Emotions in Language,offline_title_exact,1
2059_a1,2059,NA,The SGML handbook Goldfarb; Rubinsky 1990,anystyle,W1690636059,The SGML handbook,offline_title_exact,1
2059_a2,2059,NA,Refining our Notion of What Text Really Is: The Problem of Overlapping Hierarchies Renear; Myonas; Durand 1996 1992-04,anystyle,W1503669979,Refining our Notion of What Text Really Is: The Problem of Overlapping Hierarchies,offline_title_exact,1
2059_a3,2059,NA,TEI P5: Guidelines for Electronic Text Encoding and Interchange Consortium 2013 2013-07-26,anystyle,W6931484984,TEI P5: Guidelines for Electronic Text Encoding and Interchange,offline_title_exact,1
2059_a4,2059,NA,Concurrent document hierarchies in MECS and SGML Sperberg-McQueen; Huitfeldt 1999,anystyle,W2101634242,Concurrent document hierarchies in MECS and SGML,offline_title_exact,1
2059_a5,2059,NA,Rebooting TEI Pointers Cayless 2013,anystyle,W2078277523,Rebooting TEI Pointers,offline_title_exact,1
2059_a7,2059,NA,Markup Beyond XML Piez 2013 July 16–19 2013,anystyle,W2885859380,Markup Beyond XML.,offline_title_exact,1
2059_a8,2059,NA,Pure Transcriptional Markup Caton 2013 July 16–19 2013,anystyle,W2886147593,Pure Transcriptional Markup.,offline_title_exact,1
2059_a10,2059,NA,Managing Co-reference Knowledge for Data Integration Meghini; Doerr; Spyratos 2009,anystyle,W170339427,Managing Co-reference Knowledge for Data Integration,offline_title_exact,1
2059_a11,2059,NA,Digital Representation and the Text Model Buzzetti 2002,anystyle,W2095445441,Digital Representation and the Text Model,offline_title_exact,1
2059_a12,2059,NA,Rebooting TEI Pointers Cayless 2013,anystyle,W2078277523,Rebooting TEI Pointers,offline_title_exact,1
2060_a1,2060,NA,Detecting shibboleths Prokić; Çöltekin; Nerbonne 2012,anystyle,W2293122125,Detecting Shibboleths,offline_title_exact,1
2060_a2,2060,NA,Approaching Dickens' Style through Random Forests Tabata 2012,anystyle,W2886763993,Approaching Dickens' Style through Random Forests.,offline_title_exact,1
2060_a3,2060,NA,Random Forests Breiman 2001,anystyle,W769551439,並列分散処理における共変量シフトを導入したRandom Forestsの学習 (パターン認識・メディア理解),offline_title_exact,1
2060_a4,2060,NA,Delta’: a measure of stylistic difference and a guide to likely authorship Burrows 2002,anystyle,W2107317033,'Delta': a Measure of Stylistic Difference and a Guide to Likely Authorship,offline_title_exact,1
2060_a5,2060,NA,All the Way Through: Testing for Authorship in Different Frequency Strata Burrows 2007,anystyle,W2014864037,All the Way Through: Testing for Authorship in Different Frequency Strata,offline_title_exact,1
2060_a6,2060,NA,Comparing partitions Hubert; Arabie 1985 1985-12,anystyle,W4235169531,Comparing partitions,offline_title_exact,1
2061_a2,2061,NA,Quantitative patterns of stylistic influence in the evolution of literature.'PNAS Hughes; Foti; Krakauer; Rockmore 2012 2012-05,anystyle,W2047880469,Quantitative patterns of stylistic influence in the evolution of literature,offline_title_fuzzy,0.9874999999999999
2063_a2,2063,10.1093/llc/fqt001,"On the term 'text' in digital humanities.""Literary and Linguistic Computing Caton 2013",anystyle,W2110842406,On the term 'text' in digital humanities,offline_doi,1
2063_a3,2063,NA,Pure Transcriptional Markup” Caton 2013 2013-07,anystyle,W2886147593,Pure Transcriptional Markup.,offline_title_exact,1
2063_a4,2063,10.1093/llc/fqn013,"What is transcription?""Literary and Linguistic Computing Huifeldt; Sperberg-McQueen 2008",anystyle,W2064942698,What is transcription?,offline_doi,1
2063_a6,2063,10.4242/balisagevol5.huitfeldt01.,Extension of the type/token distinction to document structure Huitfeldt; Marcoux; Sperberg-McQueen 2010 2010 2010,anystyle,W1913668621,Extension of the type/token distinction to document structure,offline_title_exact,1
2063_a7,2063,10.4242/balisagevol3.renear01.,Documents Cannot Be Edited Renear; Wickett 2009 2009 2009,anystyle,W2290080725,Documents Cannot Be Edited,offline_title_exact,1
2064_a2,2064,NA,Macroanalysis: Digital Methods and Literary History Jockers 2013,anystyle,W561535798,Macroanalysis: digital methods and literary history,offline_title_exact,1
2064_a3,2064,NA,"Digital Culture, Art, and Technology Broeckmann 2005-10 2013-04",anystyle,W1991696425,"Digital culture, art, and technology",offline_title_exact,1
2064_a4,2064,NA,"Big Data: A Revolution that Will Transform how We Think Live, Work, and Think Cukier 2013",anystyle,W1488107040,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",offline_title_fuzzy,0.9573131955484897
2064_a5,2064,NA,The Hadoop Distributed File System Shvachko; Kuang; Radia; Chansler 2010 2013-10,anystyle,W2614670623,The Hadoop Distributed File System,offline_title_exact,1
2064_a6,2064,NA,MapReduce: Simplified Data Processing on Large Clusters Dean; Ghemawat 2004 2013-10,anystyle,W7098745455,MapReduce: Simplified data processing on large clusters,offline_title_exact,1
2064_a7,2064,NA,Conjectures on World Literature Moretti Jan./Feb. 2000 2013-07-30,anystyle,W4414176514,Conjectures on World Literature,offline_title_exact,1
2064_a8,2064,NA,The Alphabet Silliman 2008 1057,anystyle,W4240982721,The Alphabet,offline_title_exact,1
2064_a10,2064,NA,The Two Cultures and the Scientific Revolution Snow 1961,anystyle,W1667299253,The Two Cultures and the Scientific Revolution,offline_title_exact,1
2064_a11,2064,NA,SpecLab: Digital Aesthetics and Projects in Speculative Computing Drucker 2009,anystyle,W277582664,SpecLab: Digital Aesthetics and Projects in Speculative Computing,offline_title_exact,1
2064_a12,2064,NA,Uncreative Writing Goldsmith 2011,anystyle,W4240525679,Uncreative Writing,offline_title_exact,1
2066_a1,2066,NA,Designing a national 'Virtual Laboratory' for the humanities: the Australian HuNI project Burrows 2012,anystyle,W2622238671,Designing a national “Virtual Laboratory” for the humanities: the Australian HuNI project,offline_title_exact,1
2067_a1,2067,NA,Tacit and Explicit Knowledge Collins 2010,anystyle,W4400937814,Tacit and Explicit Knowledge,offline_title_exact,1
2067_a5,2067,NA,Beautiful Code: Leading Programmers Explain How They Think (Theory in Practice Oram; Wilson 2007,anystyle,W182347432,Beautiful Code: Leading Programmers Explain How They Think (Theory in Practice (O'Reilly)),offline_title_fuzzy,0.9788235294117648
2067_a6,2067,NA,Personal Knowledge: Towards a Post-Critical Philosophy Polanyi 1958,anystyle,W2000465687,Personal Knowledge: Towards a Post-Critical Philosophy,offline_title_exact,1
2067_a9,2067,NA,A Tacit Understanding: The Designer's Role in Capturing and Passing on the Skilled Knowledge of Craftsmen Wood 2009,anystyle,W7024843642,A Tacit Understanding: The Designer's Role in Capturing and Passing on the Skilled Knowledge of Craftsmen,offline_title_exact,1
2068_a1,2068,NA,Choreographic documentation » 2013,anystyle,W4250891321,Choreographic documentation,offline_title_exact,1
2068_a2,2068,NA,Digital Resources » Research 2007,anystyle,W4234681553,Digital Resources,offline_title_exact,1
2068_a6,2068,NA,Software Takes Command Lev 2013,anystyle,W1871939050,Software Takes Command,offline_title_exact,1
2068_a7,2068,NA,Modular Complexity and Remix: The Collapse of Time and Space into Search » Eduardo 2012 4/19/2013,anystyle,W2002896674,Modular complexity and remix: the collapse of time and space into search,offline_title_exact,1
2071_a1,2071,NA,Just Google it - digital research practices of humanities scholars Kemman; Kleppe; Scagliola 2013,anystyle,W2962935508,Just Google It - Digital Research Practices of Humanities Scholars,offline_title_exact,1
2071_a3,2071,10.2307/40039793,Accidentally Found on Purpose: Information-Seeking Behavior of Historians in Archives Duff; Johnson 2002,anystyle,W1559411088,Accidentally Found on Purpose: Information-Seeking Behavior of Historians in Archives,offline_title_exact,1
2071_a4,2071,NA,"Serendipity in the stacks, fortuity in the archives * Hoeflich 2007",anystyle,W2098571233,"Serendipity in the Stacks, Fortuity in the Archives",offline_title_exact,1
2071_a5,2071,NA,"Accident, luck, and serendipity in historical research McClellan 2005",anystyle,W1536477001,"Accident, Luck, and Serendipity in Historical Research",offline_title_exact,1
2071_a6,2071,10.1016/j.ipm.2004.02.002,Investigation of information encountering in the controlled research environment Erdelez 2004,anystyle,W2077731451,Investigation of information encountering in the controlled research environment,offline_doi,1
2071_a7,2071,NA,Facets of serendipity in everyday chance encounters: a grounded theory approach to blog analysis Rubin; Burkell; Quan-Haase 2011,anystyle,W2405657842,Facets of serendipity in everyday chance encounter: A grounded theory approach to blog analysis,offline_title_fuzzy,0.9532138857782755
2071_a8,2071,NA,Coming across information serendipitously – Part 1: A process model Makri; Blandford 2012,anystyle,W7017917765,Coming across information serendipitously - Part 1: A process model,offline_title_exact,1
2071_a12,2071,NA,StoryTrek: Experiencing Stories in the Real World Khaled; Barr; Greenspan; Biddle; Vist 2011,anystyle,W4412284948,StoryTrek: Experiencing Stories in the Real World,offline_title_exact,1
2072_a2,2072,NA,"The End of the Irrelevant Text: Electronic Texts, Linguistics, and Literary Theory Hoover 2007",anystyle,W2398915485,"The End of the Irrelevant Text: Electronic Texts, Linguistics, and Literary Theory",offline_title_exact,1
2072_a3,2072,NA,Hot-Air Textuality: Literature after Jerome McGann Hoover 2005,anystyle,W2132685610,Hot-Air Textuality: Literature after Jerome Mc- Gann (2005),offline_title_fuzzy,0.9781818181818182
2072_a4,2072,NA,Radiant Textuality: Literature after the World Wide Web McGann 2001,anystyle,W1967479852,Radiant Textuality: Literature after the World Wide Web,offline_title_exact,1
2072_a6,2072,NA,Reading Machines: Toward an Algorithmic Criticism Milic 2011,anystyle,W2271074438,Reading Machines: Toward an Algorithmic Criticism,offline_title_exact,1
2073_a2,2073,NA,The Future of Undergraduate Digital Humanities Croxall 2013 2013-07-17,anystyle,W2887254009,The Future of Undergraduate Digital Humanities.,offline_title_exact,1
2073_a4,2073,NA,"Time, Labor, and “Alternate Careers in Digital Humanities Knowledge Work Flanders 2012",anystyle,W2488668126,"Time, Labor, and “Alternate Careers” in Digital Humanities Knowledge Work",offline_title_exact,1
2073_a6,2073,NA,Encoding the Discipline: English Graduate Student Reflections on Working with TEI Ives; Hierro; Victor; Bailey; Catherine; Sumners 2013 2013-12,anystyle,W2070291387,Encoding the Discipline: English Graduate Student Reflections on Working with TEI,offline_title_exact,1
2073_a11,2073,NA,Eternal September of the digital humanities Nowviskie 2010 2010-10-15,anystyle,W6887965002,Eternal September of the Digital Humanities,offline_title_exact,1
2073_a13,2073,NA,Engaging the Humanities: The Digital Humanities O’Donnell 2009 2009,anystyle,W2046328982,Engaging the humanities: the digital humanities,offline_title_exact,1
2073_a14,2073,NA,Centers of Attention Ramsay 2010 2010-04-27,anystyle,W1972825149,Centers of Attention,offline_title_exact,1
2073_a16,2073,NA,‘This is Why we Fight’: Defining the Values of the Digital Humanities Spiro 2012,anystyle,W2505960324,“This Is Why We Fight”: Defining the Values of the Digital Humanities,offline_title_exact,1
2073_a17,2073,NA,Time and Technology: A Decade-Long Look at Humanists’ Use of Electronic Information Technology Wiberley; Jones 2000 2000-09,anystyle,W2129305658,Time and Technology: A Decade-Long Look at Humanists’ Use of Electronic Information Technology,offline_title_exact,1
2074_a2,2074,NA,"Under the Management of Mr. Charles Dickens: His Production of ""The Frozen Deep"" Brannan 1966",anystyle,W7025344843,"Under the management of Mr. Charles Dickens his production of ""The frozen deep""",offline_title_exact,1
2074_a3,2074,NA,Delta: a Measure of Stylistic Difference and a Guide to Likely Authorship Burrows 2002,anystyle,W2107317033,'Delta': a Measure of Stylistic Difference and a Guide to Likely Authorship,offline_title_exact,1
