ref_id,work_id,ref_doi,ref_search,oa_title,correct,ref_quality,openalex_id,match_method,confidence
10604_r1,10604,NA,"Abendroth-Timmer, Dagmar / Bechtel, Mark / Chanier Thierry / Ciekanski, Maud (2014): Corpus d’apprentissage INFRAL (Interculturel Franco-Allemand en Ligne). Banque de corpus CoMeRe. Nancy: Ortolang.fr https://hdl.handle.net/11403/comere/cmr-infral [letzter Zugriff 1. Juli 2016].","Abendroth-Timmer, Dagmar; Viebrock, Britta (Koord.): Mehrsprachige Forschung – Mehrsprachigkeit in der Forschung. Tübingen: Narr Francke Attempto, 2022 (FLuL. Fremdsprachen Lehren und Lernen, 51,2). – ISBN 978-3-8233-1201-7. 140 Seiten, € 30,40.",,xml_bibl,W4394825216,offline_title_fuzzy,0.85928915460329
1140_a4,1140,NA,"'Revolutionary reading, evolutionary toolmaking 2009","Revolutionary Reading, Evolutionary Toolmaking: (Re)development of Scholarly Reading and Annotation Tools in Response to an Ever Changing Scholarly Climate",,anystyle,W1879687457,offline_title_fuzzy,0.859210526315789
914_a17,914,NA,The cathedral & the bazaar: musings on Linux and open source by an accidental revolutionary Raymond,The Cathedral & The Bazaar revisited. Librarian Union Catalogues and Federated WWW Information Services,,anystyle,W2521978174,offline_title_fuzzy,0.859121212121212
3859_a5,3859,NA,Outils de visualisation de données enregistrées Temps de l'écriture: enregistrements et représentations Caporossi; Leblay 2014,Outils de visualisation de données de cartes à puce pour une société de transport collectif,,anystyle,W2603348183,offline_title_fuzzy,0.8590867532044
801_a21,801,NA,Cultural Heritage) project in which we employ diverse language technologies to enrich textual metadata of a large object collection in the natural history domain,Cultural heritage projects in postcolonial and national contexts: Shaping collective memory in the digital age,,anystyle,W2914453026,offline_title_fuzzy,0.85907088454215
9918_r28,9918,NA,"VIAF. Virtual International Authority File, http://viaf.org/ (accessed 2018-10-31).",VIAF (Virtual International Authority File) Transitions from OCLC Research Prototype to OCLC Service,,xml_bibl,W7044204722,offline_title_fuzzy,0.859026687598116
4006_a2,4006,NA,Michel de Marolles's 1650 Translation” Cottegnies 2016,Michel de Marolles’s 1650 French Translation of Lucretius and its Reception in England,,anystyle,W2502847986,offline_title_fuzzy,0.85901948460088
10897_r4,10897,NA,"Rat für Informationsinfrastrukturen (2016): „Leistung aus Vielfalt. Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland“. Göttingen, 160 S. http://www.rfii.de/?p=1998.",Rat für Informationsinfrastrukturen: Impuls zur Ausgestaltung einer Nationalen Forschungsdateninfrastruktur,,xml_bibl,W6899125649,offline_title_fuzzy,0.8589478784942
3844_a3,3844,NA,The Meaning of Being There is Related to a Specific Activation in the Brain Located in the Parahypocampus Bouchard 2015 2015-07-11,The meaning of Being the Master of Your Own Fate(造命) in 『The Essential Precepts of Master Redpine(赤松子中誡經)』,,anystyle,W2553330168,offline_title_fuzzy,0.858793995859213
1491_a6,1491,NA,Ptolemaiou Procheiroi Kanones. Ptolemy’s Handy Tables Mercier 2011,"Ptolemaiou Procheiroi Kanones, Les Tables Faciles de Ptolémée volume I a-b, Tables A1-A2",,anystyle,W2599080100,offline_title_fuzzy,0.858743291592129
885_a29,885,NA,Serious Games: Improving Public Policy through Sawyer 2002,Serious Games: improving the Learning Effect with Hybrid Games,,anystyle,W2763527033,offline_title_fuzzy,0.858728892827254
9938_r4,9938,NA,"Farmer, Alan B., and Zachary Lesser. 2005a. ‘Structures of Popularity in the Early Modern Book Trade’. Shakespeare Quarterly 56 (2): 206–13.","Farmer, Alan B., and Zachary Lesser, creators. Database of Early English Playbooks",,xml_bibl,W4391312510,offline_title_fuzzy,0.858659361471861
2481_r22,2481,NA,"Gamma, E., Helm, R., Johnson, R. and Vlissides, J. (1995). Design Patterns: Elements of Reusable Object-Oriented Software. Boston, MA, USA: Addison-Wesley Longman Publishing Co., Inc.","Gamma, E., Helm, R., Johnson, R. & Vlissides, J. Design Patterns: Elements of Reusable Object Oriented Software. New York: Addison-Wesley, 1995.",,xml_bibl,W2181449792,offline_title_fuzzy,0.858624428067019
3949_a3,3949,NA,Hot Topics and Schisms in NLP Buitelaar; Bordea; Coughlan 2014,Hot Topics and Schisms in NLP: Community and Trend Analysis with Saffron on ACL and LREC Proceedings,,anystyle,W2177496758,offline_title_fuzzy,0.858585858585859
883_a4,883,NA,Teaching for quality and learning at university Biggs 1999,Teaching for quality and equity: (Re)focusing the lens to make diversity and difference visible,,anystyle,W675452,offline_title_fuzzy,0.858522077327843
10080_r3,10080,NA,Berlin-Brandenburg Academy of Sciences (2018). ediarum - an Oxygen XML Author framework for digital scholarly editions.http://www.bbaw.de/telota/software/ediarum (accessed 19 November 2018).,Berlin-Brandenburg Academy of Sciences,,xml_bibl,W7100519928,offline_title_fuzzy,0.858461538461538
10006_r24,10006,NA,"VIAF - Virtual International Authority File,https://viaf.org/ (accessed November 12, 2018).",VIAF (Virtual International Authority File) Transitions from OCLC Research Prototype to OCLC Service,,xml_bibl,W7044204722,offline_title_fuzzy,0.858454609429979
893_a9,893,NA,El lenguaje artístico de Diego Velázquez y el problema de la `Memoria de las pinturas del Escorial ́” Marías 2004,"El lenguaje artístico de la Orden del Toisón de Oro, leyenda, signos y símbolos",,anystyle,W29408649,offline_title_fuzzy,0.858438960639299
11840_r20,11840,NA,"[Doctoral Dissertation, Northeastern University]. Retrieved December 9, 2021 from http://criticalfantoolkit.org.",Doctoral dissertation notices 2018–19,,xml_bibl,W4230676096,offline_title_fuzzy,0.858437309489941
8487_a14,8487,NA,Projet d’informatisation du Dictionnaire de l’Académie Wooldridge 1994 1694,Projet d'informatisation du circuit du médicament (démarche appliquée au Centre Hospitalier de Sambre Avesnois),,anystyle,W7042754079,offline_title_fuzzy,0.858341828066599
2062_a3,2062,NA,"Single Page Applications original conception, code.google.com/p/trimpath/wiki/SinglePageApplications",Single Page Applications Webapplikationen auf Steroiden,,anystyle,W7005937807,offline_title_fuzzy,0.858300109529025
2785_r5,2785,NA,Django REST framework. [Online] Available from: http://www.django-rest-framework.org/ [Accessed 4 March 2016].,"Django Rest Framework, one year after: tips, tools, tricks and pitfalls.",,xml_bibl,W6969391483,offline_title_fuzzy,0.85812088625197
964_a1,964,NA,"A True and impartial relation of the informations against three witches, viz","A True and impartial relation of the death of M. John Gerhard who was beheaded on Tower-hill, July 10, MDCLIV",,anystyle,W6987845816,offline_title_fuzzy,0.85810405946255
1043_a8,1043,NA,An Unregulated Woman: A Computational Connors 2006,"An Unregulated Woman: A Computational Stylistics Analysis of Elizabeth Cary's The Tragedy of Mariam, The Faire Queene of Jewry",,anystyle,W2131971671,offline_title_fuzzy,0.858064516129032
1169_a8,1169,NA,"Le chevalier de la Charette (Lancelot) : le ""Projet Charette"" et le renouvellement de la critique philologique des textes, Œuvres et critique Troyes",[단행본] LE CHEVALIER DE LA CHARETTE.(LANCELOT). LES ROMANS TOME III,,anystyle,W7035372641,offline_title_fuzzy,0.858042328042328
1400_a16,1400,NA,Theory into Practice: A Case Study of the Humanities Computing Master of Arts Programme at the University of Alberta Sinclair; Gouglas 2002,Theory into Practice. A Contemporary Artist Approaches a Repertoire from the XII Century,,anystyle,W2788611900,offline_title_fuzzy,0.85803848075962
1653_a21,1653,NA,Theory into Practice: A Case Study of the Humanities Computing Master of Arts Programme at the University of Alberta Sinclair; Gouglas 2002,Theory into Practice. A Contemporary Artist Approaches a Repertoire from the XII Century,,anystyle,W2788611900,offline_title_fuzzy,0.85803848075962
3908_a15,3908,10.1177/1474022202001002004.,Theory into Practice A Case Study of the Humanities Computing Master of Arts Programme at the University of Alberta Sinclair; Gouglas 2002,Theory into Practice. A Contemporary Artist Approaches a Repertoire from the XII Century,,anystyle,W2788611900,offline_title_fuzzy,0.85803848075962
3872_a29,3872,NA,"University of Virginia College and Graduate School of Arts and Sciences (n.d.) “Learning Design Technology, Arts and Sciences”","University of Virginia case conference. Macroamylase, macro creatine kinase, and other macroenzymes.",,anystyle,W1896783766,offline_title_fuzzy,0.857857142857143
10531_r11,10531,NA,Statistisches Bundesamt (2013): Bildung und Kultur. Studierende an Hochschulen - Fächersystematik.https://www.destatis.de/DE/Methoden/Klassifikationen/BildungKultur/StudentenPruefungsstatistik.pdf [letzter Zugriff 16. Oktober 2014].,Statistisches Bundesamt Von der Input- zur Outputsteuerung Statistik in der Informationsgesellschaft Projektbericht,,xml_bibl,W6959846102,offline_title_fuzzy,0.857851946940522
8510_a16,8510,NA,On Sentence-Length as a Statistical Yule,On Sentence-Length as a Statistical Characteristic of Style in Prose: With Application to Two Cases of Disputed Authorship,,anystyle,W2074459654,offline_title_fuzzy,0.857851239669422
6336_r7,6336,NA,"New York Exhibition of the Industry of All Nations, New York, N.Y. (1853). Official Catalogue of the New-York Exhibition of the Industry of All Nations. 1853. New York: G.P. Putnam & Co.",New York Exhibition of the Industry of All Nations.,,xml_bibl,W6979123022,offline_title_fuzzy,0.857803468208093
540_a1,540,NA,The Janus-Face of Early Modern Literary Grenfell,The Janus-Face of Early Modern Literary Studies: Negotiating the Boundaries of Interactivity in an Electronic Journal for the Humanities,,anystyle,W6907830856,offline_title_fuzzy,0.857777777777778
1259_a2,1259,NA,"The Digital Dictionary of Buddhism [DDB]: Present Status and Future Developments., ” Scholars of Buddhism in Japan: Buddhist Studies in the 21st Century Muller 2009",The Digital Dictionary of Buddhism: A Collaborative XML-Based Reference Work that has become a Field Standard: Technology and Sustainable Management Strategies.,,anystyle,W2893363688,offline_title_fuzzy,0.857732873026735
2176_r15,2176,NA,"Research Information Network. (2011). Reinventing Research? Information Practices in the Humanities. Research Information Network Report, April, http://www.rin.ac.uk/system/files/attachments/Humanities_Case_Studies_for_screen_2_0.pdf.","RESEARCH INFORMATION NETWORK ACTIVITIES, COSTS AND FUNDING FLOWS IN THE SCHOLARLY COMMUNICATIONS SYSTEM IN THE UK",,xml_bibl,W7100378148,offline_title_fuzzy,0.857727484933367
642_a2,642,NA,Identification Framework and Applications,Identification framework for smart environments in the era of cloud-IoT,,anystyle,W2793115563,offline_title_fuzzy,0.857686129963698
2017_a1,2017,NA,European Commission: The Comité des Sages. The New Renaissance: Report of the comité des sages on bringing Europe’s cultural heritage online 2011-01-10,"European Commission, the European Economic and Social Committee and the Committee of the Regions – Application of the Theory of Multilevel Governance",,anystyle,W2289050022,offline_title_fuzzy,0.857635422898388
10979_r14,10979,NA,"National Semiconductor Corporation (1989): Mass Storage Handbook, Section 5: Floppy Disk Controller. Santa Clara: National Semiconductor. (archiviert unter: Internet Archive)",NATIONAL SEMICONDUCTOR CORP - 10-K - MANAGEMENT S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,,xml_bibl,W7058518225,offline_title_fuzzy,0.857610964215155
10823_r2,10823,NA,Patrick Sahle: Digitale Editionsformen. 3 Bände. Norderstedt 2013.,Patrick Sahle: Digitale Editionsformen : zum Umgang mit der Ãœberlieferung unter den Bedingungen des Medienwandels,,xml_bibl,W2798241770,offline_title_fuzzy,0.857586506589053
3981_a16,3981,NA,"The Dividends of Difference: Recognizing Digital Humanities' Diverse Family Tree/s"" Found History Scheinfeld 2014",THE DIVIDENDS OF DIFFERENCE,,anystyle,W4238704263,offline_title_fuzzy,0.857446808510638
6284_r26,6284,NA,"Sor Juana Ines de la Cruz. (1700). Fama y obras posthumas del fenix de Mexico, Decima musa, poetisa americana Sor Juana Ines de la Cruz, Reliogiosa profesa, [ed.] Don Juan Ignacio de Castorena y Visua. Madrid: Manuel Ruiz de Murga. Digitized version by the University of Bielefeld on Web at http://ds.ub.uni-bielefeld.de/viewer/image/1592397/1/; page 163 is at http://ds.ub.uni-bielefeld.de/viewer/image/1592397/153/as.","Sor Juana Inés de la Cruz e o Padre António Vieira ou a disputa sobre as finezas de Jesus Cristo : textos pertinentes de Pe. António Vieira, Sor Juana Inés de La Cruz, Alfonso Junco, Robert Ricard, Manuel Bandeira, Octavio Paz e Ana Hatherly",,xml_bibl,W596817330,offline_title_fuzzy,0.85742670925211
1065_a5,1065,NA,Some Elements of a Sociology of Callon 1986,Some Elements of a Sociology of Translation: Domestication of the Scallops and the Fishermen of St Brieuc Bay,,anystyle,W2167757977,offline_title_fuzzy,0.857407407407407
7749_a2,7749,NA,"Federation of American Scientists in a post to the Red Rock eater list, reposted to Humanist by Matthew Kirschenbaum Pike",Federation of American Scientists,,anystyle,W4254721871,offline_title_fuzzy,0.857391304347826
6564_r2,6564,NA,"Centro Nacional de Memoria Histórica. “Política Pública de Archivos de Graves Violaciones a Los Derechos Humanos, Infracciones a Los Derechos Humanos, Infracciones Al DIH, Memoria Histórica Y Conflicto,” February 2015. http://www.centrodememoriahistorica.gov.co/descargas/mesasRegionalesArchivos/Politica-publica-archivos-integrada-20-2-1.pdf.","Centro Nacional de Memoria Histórica. (2015). Aniquilar la diferencia. Lesbianas, gays, bisexuales y transgeneristas en el marco del conflicto armado colombiano",,xml_bibl,W2944836258,offline_title_fuzzy,0.857384315031374
1949_a2,1949,NA,L'Archéologie du savoir English translation: The Archaeology of Knowledge Foucault 1989 1969,L'archéologie du savoir (review),,anystyle,W2329635290,offline_title_fuzzy,0.857301587301587
1647_a21,1647,NA,Semi-automated Retrieval of Dance Media Objects in Cybernetics and Systems: An Int’l Ramadoss; Rajkumar 2007,Semi-automated retrieval of chemical and phylogenetic information from natural products literature,,anystyle,W4382700076,offline_title_fuzzy,0.857246127366609
1705_a7,1705,NA,The Old Assyrian Period. Orbis Biblicus Et Orientalis 160/5 Veenhof; Eidem 2008,The Old Assyrian Period (20th–18th Century<scp>bce</scp>),,anystyle,W2605203907,offline_title_fuzzy,0.857071901233001
10449_r1,10449,NA,Universitätsbibliothek Salzburg (o. J.): Ferdinand Ebner Online Edition http://www.uni-salzburg.at/index.php?id=202485 [letzter Zugriff 15. Februar 2016].,Universitätsbibliothek Salzburg restituierte Bücher und handschriftliche Manuskripte aus dem Konradinum in Eugendorf,,xml_bibl,W4327628449,offline_title_fuzzy,0.857069516630915
1435_a28,1435,NA,corpus of contemporary language which aims to include a CMC subcorpus is the Dutch SoNaR project (Reynaert et al 2010,Corpus of Contemporary Lithuanian Language --the Standardised Way,,anystyle,W2405266886,offline_title_fuzzy,0.856924205311302
10780_r3,10780,NA,"Bundesanstalt für Arbeit (1988): Klassifizierung der Berufe. Systematisches und alphabetisches Verzeichnis der Berufsbenennungen. Nürnberg. Online verfügbar unter http://statistik.arbeitsagentur.de/Statischer-Content/Grundlagen/Klassifikation-der-Berufe/KldB1975-1992/Generische-Publikationen/KldB1988-Systematischer-Teil.pdf, zuletzt geprüft am 07.06.2016.","Bundesanstalt für Arbeitsschutz und Arbeitsmedizin: Ressortforschung als Seismograph, Support und Schnittstelle. Erkenntnisse während und Schlussfolgerungen aus der COVID-19-Pandemie",,xml_bibl,W4415266334,offline_title_fuzzy,0.856888087943774
1550_a9,1550,NA,Biografische Lexika im Internet Schattkowsky; Metasch 2008,"Biografische Lexika im Internet internationale Tagung der ""Sächsischen Biografie"" in Dresden (30. und 31. Mai 2008)",,anystyle,W6980258521,offline_title_fuzzy,0.856880733944954
6325_r2,6325,NA,"Department of Linguistics (2010). General Ontology for Linguistic Description (GOLD), (accessed 24 April 2018).","Department of Linguistics, University of Alberta, Edmonton: The acquisition of derivational morphology",,xml_bibl,W2152543916,offline_title_fuzzy,0.856805474095797
1924_a21,1924,NA,Crowdsourcing Manuscript Material Adventures in Digital Humanities Blog Terras 2010 2010-03-02 melissaterras.blogspot.com/2010/03/crowdsourcing-manuscript-material.html,Crowdsourcing manuscript transcription: the Transcribe Bentham project,,anystyle,W192333968,offline_title_fuzzy,0.856782563334921
7958_a9,7958,NA,"'Dynamic Predicate Logic. Towards a compositional, non-representational semantics of discourse. ́ Groenendijk; Stokhof 1989",Dynamic Predicate Logic of Dependent Questions and Answers.,,anystyle,W2501637028,offline_title_fuzzy,0.856740067084895
1588_a8,1588,NA,Historical Simulations as Problem Spaces: Criticism and Classroom Use McCall 2012,Historical simulations and climate change projections over India by NCAR CCSM4: CMIP5 vs. NEX-GDDP,,anystyle,W2792766381,offline_title_fuzzy,0.856680898165718
10138_r3,10138,NA,British Library. Digital scholarship blog. British Library https://blogs.bl.uk/digital-scholarship/ (accessed 3 April 2019f).,British Library Digital Collection Management Policy Framework. Part 3: Digital Preservation,0,xml_bibl,W7093352863,offline_title_fuzzy,0.856672140120416
662_a9,662,NA,Exploring Erotics in Emily Kirschenbaum; Smith; Clement; Lord 2006,Exploring erotics in Emily Dickinson's correspondence with text mining and visual interfaces,1,anystyle,W2119307930,offline_title_fuzzy,0.856521739130435
8432_a17,8432,NA,The Narrow Bridge of Art 1966,The narrow bridge of art : a psychoanalytic study of Virginia Woolf's first four novels,1,anystyle,W582318244,offline_title_fuzzy,0.856470588235294
10139_r1,10139,NA,Apache Software Foundation (2018). Apache Solr. lucene.apache.org/solr/ (accessed on 26 November 2018).,Apache Software Foundation (ASF) and The Apache Way,0,xml_bibl,W6902400535,offline_title_fuzzy,0.856342229199372
3960_a1,3960,NA,From Index Cards to a Digital Beretta 2016,From Index Cards to a Digital Information System: Teaching Data Modeling to Master's Students in History,1,anystyle,W2570630176,offline_title_fuzzy,0.85631067961165
3961_a1,3961,NA,From Index Cards to a Digital Beretta 2016,From Index Cards to a Digital Information System: Teaching Data Modeling to Master's Students in History,1,anystyle,W2570630176,offline_title_fuzzy,0.85631067961165
1835_a34,1835,NA,"Young People and their Information Behaviour, work package",Young people and their information needs in the context of the information society,0,anystyle,W1592009253,offline_title_fuzzy,0.856207326375323
2751_r3,2751,NA,The British Institute of Human Rights Council. (2012). Mapping Study on Projects against Hate Speech Online. Young People Combating Hate Speech Online. http://www.coe.int/t/dg4/youth/Source/Training/Training_courses/2012_Mapping_projects_against_Hate_Speech.pdf (accessed 29 August 2014).,"The British Institute of Musculoskeletal Medicine Our Sporting Life – Osteopathy and Sports Injuries in Practice Winter Symposium, 1 December 2012, Ipswich",0,xml_bibl,W2188967413,offline_title_fuzzy,0.85609892384106
1969_a3,1969,NA,Fundamental Categories and Relationships for intuitive querying CIDOC CRM based Tzompanaki; Doerr 2012,Fundamental categories as determiners of psychological systems: an excursion into ancient Chinese psychologies.,0,anystyle,W2063711339,offline_title_fuzzy,0.856055239422444
8003_a12,8003,NA,Terminological Information and Activities in World Wide Web. TKE 96: Terminology and Knowledge Engineering Nuopponen 1996,Terminological Information System of the World Health Organization (WHO) in Geneva (WHOTERM),0,anystyle,W4234919237,offline_title_fuzzy,0.856018648018648
2567_r4,2567,NA,The Digital Humanities Manifesto 2.0 http://www.humanitiesblast.com/manifesto/Manifesto_V2.pdf,The Digital Humanities multicultural revolution did not happen yet,0,xml_bibl,W6918107257,offline_title_fuzzy,0.855997474747475
1526_a6,1526,NA,A Low-budget Tagger for Old Czech.Proceedings of the 5th ACL-HLT Workshop on Language Technology for Cultural Heritage Hana; Feldman; Aharodnik 2011 2011,A low-budget tagger for Old Czech,1,anystyle,W1696761214,offline_title_fuzzy,0.85593220338983
10755_r1,10755,NA,"AKON - Ansichtskarten Online der Österreichischen Nationalbibliothek, , [letzter Zugriff 2017-08-29].",AKON – Ansichtskarten Online,1,xml_bibl,W2735860093,offline_title_fuzzy,0.855913978494624
1881_a4,1881,NA,Die Regesta Imperii Online. In Deutsche Kommission für die Bearbeitung der Regesta Imperii e.V Kuczera 2005,Die Regesta Imperii Online,1,anystyle,W7055955914,offline_title_fuzzy,0.855913978494624
492_a8,492,NA,Development of Humanities Computing,Development of humanities capability test tool: Reliability testing and exploratory factors,0,anystyle,W3000733992,offline_title_fuzzy,0.855844155844156
885_a1,885,NA,Our Cultural Commonwealth: The Report of the,Our Cultural Commonwealth: The report of the American Council of Learned Societies Commission on Cyberinfrastructure for the Humanities and Social Sciences,1,anystyle,W2196673986,offline_title_fuzzy,0.855844155844156
433_a15,433,NA,"Architecture vocabulaire - Principe dÂ’analyse scientifique, Imprimerie Nationale 1972-88",Architecture vocabulaire,1,anystyle,W7114596433,offline_title_fuzzy,0.855813953488372
1686_a14,1686,NA,Making the Archives Talk West 2011,'Making the Archives Talk': towards an electronic edition of Joseph Furphy's Such is Life,1,anystyle,W207974456,offline_title_fuzzy,0.855813953488372
2034_a13,2034,NA,Elektronisches Laborbuch: Beweiswerterhaltung und Langzeitarchivierung in der Forschung Potthoff 2011,Elektronisches Laborbuch,1,anystyle,W7112394554,offline_title_fuzzy,0.855813953488372
6450_r8,6450,NA,"Truth and Reconciliation Commision of Canada (2015). Honouring the Truth, Reconciling for the Future: Summary of the Final Report of the Truth and Reconciliation Commission of Canada http://www.trc.ca/websites/trcinstitution/File/2015/Findings /Exec_Summary_2015_05_31_web_o.pdfhttp://www.trc.ca/websites/trcinstitution/File/2015/Findings/Exec_Summary_2015_05_31_web_o.pdf (accessed 1 June 2017).","Truth and Reconciliation in South Africa: Did the TRC Deliver? ed. Audrey R. Chapman and Hugo van der Merwe; Narrating Political Reconciliation: South Africa's Truth and Reconciliation Commission, Claire Moon",0,xml_bibl,W2110570773,offline_title_fuzzy,0.855699184469013
10666_r7,10666,NA,"Zihlmann-Märki, Patricia (2017): „Kommentierung in gedruckten und digitalen Briefausgaben“, in: Lukas, Wolfgang / Richter, Elke (Hg.): Kommentieren und Erläutern im digitalen Kontext (= Beihefte zu editio) [erscheint 2017].","Zihlmann-Märki, Patricia, « Gott gebe das wir das Liebe Engelein mit Freüden wieder sehen Mögen ». Eine kulturgeschichtliche Untersuchung des Todes in Basel 1750-1850",0,xml_bibl,W4255557504,offline_title_fuzzy,0.855675196002412
1063_a11,1063,NA,Using the papers of contemporary Thomas; Martin 2006,Using the papers of contemporary British politicians as a testbed for the preservation of digital personal archives,1,anystyle,W2042144680,offline_title_fuzzy,0.855652173913044
1760_a10,1760,NA,A platform for visualizing and sharing collective cultural information.International Conference Digital Archives and Digital Humanities held in Taipei Saito; Ohno; Inaba,A Platform for Visualizing and Experimenting with Measures of Semantic Similarity in Ontologies and Concept Maps,0,anystyle,W2164919496,offline_title_fuzzy,0.85561786892975
596_a22,596,NA,Historical Visualizations” Staley 2000,Historical Visualization: The Role of Chinese Historical Films in Shaping National Identity,1,anystyle,W7125693542,offline_title_fuzzy,0.855555555555556
10613_r19,10613,NA,"Philosophische Fakultät (2016): Homepage, Unterseite ""Fächergruppen"", http://phil-fak.uni-koeln.de/9785.html [letzter Zugriff 12. August 2016].","Philosophische Fakultät, Thomas-Institut",0,xml_bibl,W7005212707,offline_title_fuzzy,0.855539593400374
1835_a48,1835,NA,Undergraduate programs can be capacity building by attracting resources to digital humanities,"Undergraduate Programs, Courses and University Regulations Programs, Courses and University Regulations",0,anystyle,W7096812772,offline_title_fuzzy,0.855530714361759
11089_r12,11089,NA,"Stollberg-Rilinger, Barbara (2000): Europa im Jahrhundert der Aufklärung, Stuttgart: Reclam.","STOLLBERG-RILINGER, Barbara, Vormoderne politische Verfahren",0,xml_bibl,W2257440681,offline_title_fuzzy,0.855509439850211
1059_a12,1059,NA,Can great research be taught?: independent research with cross-disciplinary thinking and broader impact Femster; Gray,Can great research be taught?,1,anystyle,W1988021298,offline_title_fuzzy,0.855445544554456
1446_a4,1446,NA,"Uncovering Plagiarism, Authorship, and Social Software Misuse. Authorship Identification Training Corpus 2011",Uncovering Plagiarism - Author Profiling at PAN,0,anystyle,W2296635354,offline_title_fuzzy,0.855411541154115
542_a20,542,NA,What is humanities computing? Toward a definition of the field Humanities computing as interdiscipline McCarty; McCarty,What is Humanities Computing and What is Not,0,anystyle,W2289722317,offline_title_fuzzy,0.855310531053105
1208_a3,1208,NA,République des Lettres: Etudes de réseaux de correspondances du XVIe au XVIIIe siècles,République des Lettres et République des deux Nations,0,anystyle,W2937539939,offline_title_fuzzy,0.855301818840744
525_a59,525,NA,"Unediting, De-Editing, and Editing in Rudman","Unediting, De-Editing, and Editing in Nontraditional Authorship Attribution Studies: With an Emphasis on the Canon of Daniel Defoe",1,anystyle,W2324655084,offline_title_fuzzy,0.85511811023622
1473_a6,1473,NA,"Thirtieth International Congress of the History of Art, Art History for the Millenium: Time., Section 23, Digital Art History Time London 2000 2000-09-03",Thirtieth International Congress of Americanists: Proceedings,0,anystyle,W4238949544,offline_title_fuzzy,0.855098850574713
2546_r21,2546,NA,"González-Blanco García, E. (2013). Actualidad de las Humanidades Digitales y un ejemplo de ensamblaje poético en la red, Cuadernos Hispanoamericanos 761, noviembre 2013.","González-Blanco García, Elena. La cuaderna vía española en su marco panromántico. Madrid: Fundación Universitaria Española, 2010",0,xml_bibl,W1022644369,offline_title_fuzzy,0.855050935929431
1216_a5,1216,NA,'Stephen Crane and the New York 2001,Stephen Crane and the New-York Tribune: A Case Study in Traditional and Non-Traditional Authorship Attribution,1,anystyle,W2168547935,offline_title_fuzzy,0.855045871559633
10029_r7,10029,NA,"Cordón-García, J.-A., Alonso-Arévalo, J., Gómez-Díaz, R. and Linder, D. (2013). Social Reading. Oxford: Chandos.","Cordón García, J. A.; Alonso Arévalo, J.; Gómez Díaz, R.; López Lucas, J. (2010). Las nuevas fuentes de información: información y búsqueda documental en la web 2.0. Madrid: Pirámide. 398 págs.",0,xml_bibl,W2590182733,offline_title_fuzzy,0.855023017748908
696_a1,696,NA,Offene Hypertextsysteme Exploiting coreference annotations for text-to-hypertext conversion Hammwöhner; Konstanz. Holler; Maas; Storrer 1997 2004 2004-05,Offene Hypertextsysteme. Das Konstanzer Hypertextsystem (KHS) im wissenschaftlichen und technischen Kontext,1,anystyle,W1817272045,offline_title_fuzzy,0.85497002997003
10943_r1,10943,NA,Deutsche Forschungsgemeinschaft (2014): Workshop Verfahren zur Verbesserung von OCR-Ergebnissen. Protokoll zu den Ergebnissen und Empfehlungen des Workshops. http://www.dfg.de/download/pdf/foerderung/programme/lis/140522_ergebnisprotokoll_ocr_workshop.pdf [Zuletzt abgerufen 07.01.2019],"Deutsche Forschungsgemeinschaft (R. Mull ed.): Anthropogene Einflüsse auf den lokalen und regionalen Bodenwasserhaushalt. VCH‐Verlagsgesellschaft 1987, 110 S., 69 Abb., 20 Tab., DM 44,–",0,xml_bibl,W2054069878,offline_title_fuzzy,0.854950816370436
9969_r1,9969,NA,Apache Software Foundation (2017). Apache Spark: Lightning-fast cluster computing http://spark.apache.org (accessed 11 April 2017).,Apache Software Foundation Incubator Project Sustainability Dataset,0,xml_bibl,W4393735345,offline_title_fuzzy,0.854942275028286
959_a2,959,NA,Somewhere Nearby is Colossal Jerz 2007,Somewhere Nearby is Colossal Cave: Examining Will Crowther's Original Adventure in Code and in Kentucky,1,anystyle,W2396932841,offline_title_fuzzy,0.854901960784314
10774_r6,10774,NA,"Rat für Informationsinfrastrukturen (RfII) (2016): Leistung aus Vielfalt, Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland, Göttingen, URL: http://www.rfii.de/de/category/dokumente/.",Rat für Informationsinfrastrukturen: Impuls zur Ausgestaltung einer Nationalen Forschungsdateninfrastruktur,0,xml_bibl,W6899125649,offline_title_fuzzy,0.854862920879808
552_a15,552,NA,New Fields for Research in the 21st Century,"New Fields for Research in the 21st Century: Proceedings of the 3rd British‐Nordic Conference on Library and Information Studies, 12‐14 April 1999, Boräs, Sweden",1,anystyle,W1486491447,offline_title_fuzzy,0.854777070063694
1258_a3,1258,NA,The Digital Project of Taiwan-Related Archives in Ming and Qing Dynasty Chiu 2006,"The Digital Project of the RAI Archive: Catalogue, Chronology and Study of the Italian Broadcasting Orchestra",0,anystyle,W2954624545,offline_title_fuzzy,0.8547345243936
